--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
757,14,Dec 3 2010,Fri,Fresno State,25,,Illinois,23,
758,14,Dec 3 2010,Fri,Miami (OH),26,N,(24) Northern Illinois,21,MAC Championship (Detroit MI)
759,14,Dec 4 2010,Sat,(2) Auburn,56,N,(18) South Carolina,17,Georgia Dome - Atlanta Georgia
760,14,Dec 4 2010,Sat,(2) Auburn,56,N,(18) South Carolina,17,SEC Championship (Atlanta GA)
761,14,Dec 4 2010,Sat,(9) Boise State,50,,Utah State,14,
762,14,Dec 4 2010,Sat,Central Florida,17,,Southern Methodist,7,Conference USA Championship (Orlando FL)
763,14,Dec 4 2010,Sat,Connecticut,19,@,South Florida,16,
764,14,Dec 4 2010,Sat,(25) Hawaii,59,,Nevada-Las Vegas,21,
765,14,Dec 4 2010,Sat,Idaho,26,,San Jose State,23,
766,14,Dec 4 2010,Sat,Middle Tennessee State,28,@,Florida International,27,
767,14,Dec 4 2010,Sat,(14) Nevada,35,@,Louisiana Tech,17,
768,14,Dec 4 2010,Sat,(10) Oklahoma,23,N,(13) Nebraska,20,Big 12 Championship (Arlington TX)
769,14,Dec 4 2010,Sat,(1) Oregon,37,@,Oregon State,20,
770,14,Dec 4 2010,Sat,Pittsburgh,28,@,Cincinnati,10,
771,14,Dec 4 2010,Sat,Southern California,28,@,UCLA,14,
772,14,Dec 4 2010,Sat,Troy,44,@,Florida Atlantic,7,
773,14,Dec 4 2010,Sat,(12) Virginia Tech,44,N,(20) Florida State,33,ACC Championship (Charlotte NC)
774,14,Dec 4 2010,Sat,Washington,35,@,Washington State,28,
775,14,Dec 4 2010,Sat,(23) West Virginia,35,,Rutgers,14,
776,15,Dec 11 2010,Sat,Navy,31,N,Army,17,
777,16,Dec 18 2010,Sat,Brigham Young,52,N,Texas-El Paso,24,New Mexico Bowl (Albuquerque NM)
778,16,Dec 18 2010,Sat,Northern Illinois,40,N,Fresno State,17,Humanitarian Bowl (Boise ID)
779,16,Dec 18 2010,Sat,Troy,48,N,Ohio,21,New Orleans Bowl (New Orleans LA)
780,17,Dec 21 2010,Tue,Louisville,31,N,Southern Mississippi,28,Beef O'Brady's Bowl (St. Petersburg FL)
781,17,Dec 22 2010,Wed,(10) Boise State,26,N,(20) Utah,3,Maaco Bowl (Las Vegas NV)
782,17,Dec 23 2010,Thu,San Diego State,35,,Navy,14,Poinsettia Bowl (San Diego CA)
783,17,Dec 24 2010,Fri,Tulsa,62,@,(24) Hawaii,35,Hawaii Bowl (Honolulu HI)
784,17,Dec 26 2010,Sun,Florida International,34,N,Toledo,32,Little Caesars Bowl (Detroit MI)
785,17,Dec 27 2010,Mon,Air Force,14,N,Georgia Tech,7,Independence Bowl (Shreveport LA)
786,18,Dec 28 2010,Tue,Iowa,27,N,(14) Missouri,24,Insight Bowl (Tempe AZ)
787,18,Dec 28 2010,Tue,North Carolina State,23,N,(22) West Virginia,7,Champs Sports Bowl (Orlando FL)
788,18,Dec 29 2010,Wed,Illinois,38,N,Baylor,14,Texas Bowl (Houston TX)
789,18,Dec 29 2010,Wed,Maryland,51,,East Carolina,20,Military Bowl (Washington DC)
790,18,Dec 29 2010,Wed,(16) Oklahoma State,36,N,Arizona,10,Alamo Bowl (San Antonio TX)
791,18,Dec 30 2010,Thu,Army,16,N,Southern Methodist,14,Armed Forces Bowl (Fort Worth TX)
792,18,Dec 30 2010,Thu,North Carolina,30,N,Tennessee,27,Music City Bowl (Nashville TN)
793,18,Dec 30 2010,Thu,Syracuse,36,N,Kansas State,34,Pinstripe Bowl (Bronx NY)
794,18,Dec 30 2010,Thu,Washington,19,N,(17) Nebraska,7,Holiday Bowl (San Diego CA)
795,18,Dec 31 2010,Fri,Central Florida,10,N,Georgia,6,Liberty Bowl Memorial Stadium - Memphis Tennessee
796,18,Dec 31 2010,Fri,Central Florida,10,N,Georgia,6,Liberty Bowl (Memphis TN)
797,18,Dec 31 2010,Fri,(23) Florida State,26,N,(19) South Carolina,17,Chick-fil-A Bowl (Atlanta GA)
798,18,Dec 31 2010,Fri,Notre Dame,33,N,Miami (FL),17,Sun Bowl (El Paso TX)
799,18,Dec 31 2010,Fri,South Florida,31,N,Clemson,26,Meineke Car Care Bowl (Charlotte NC)
800,18,Jan 1 2011,Sat,(15) Alabama,49,N,(7) Michigan State,7,Capital One Bowl (Orlando FL)
801,18,Jan 1 2011,Sat,Florida,37,N,Penn State,24,Outback Bowl (Tampa FL)
802,18,Jan 1 2011,Sat,(21) Mississippi State,52,N,Michigan,14,Gator Bowl (Jacksonville FL)
803,18,Jan 1 2011,Sat,(9) Oklahoma,48,N,(25) Connecticut,20,Fiesta Bowl (Glendale AZ)
804,18,Jan 1 2011,Sat,(3) Texas Christian,21,N,(4) Wisconsin,19,Rose Bowl (Pasadena CA)
805,18,Jan 1 2011,Sat,Texas Tech,45,N,Northwestern,38,Ticket City Bowl (Dallas TX)
806,19,Jan 3 2011,Mon,(5) Stanford,40,N,(12) Virginia Tech,12,Orange Bowl (Miami FL)
807,20,Jan 4 2011,Tue,(6) Ohio State,31,N,(8) Arkansas,26,Sugar Bowl (New Orleans LA)
808,20,Jan 6 2011,Thu,Miami (OH),35,N,Middle Tennessee State,21,GoDaddy.com Bowl (Mobile AL)
809,20,Jan 7 2011,Fri,(11) Louisiana State,41,N,(18) Texas A&M,24,Cotton Bowl (Arlington TX)
810,20,Jan 8 2011,Sat,Pittsburgh,27,N,Kentucky,10,BBVA Compass Bowl (Birmingham AL)
811,20,Jan 9 2011,Sun,(13) Nevada,20,N,Boston College,13,Fight Hunger Bowl (San Francisco CA)
812,20,Jan 10 2011,Mon,(1) Auburn,22,N,(2) Oregon,19,BCS Championship (Glendale AZ)
